material,Cr_frac,B_frac,Cl_frac,F_frac,O_frac,S_frac,X_frac,C_frac,N_frac,Hf_frac,Mn_frac,Mo_frac,Nb_frac,Sc_frac,Ti_frac,V_frac,Y_frac,Zr_frac,EN_mean,VEC,deltaG_H
MnVNX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0599999999999998,5.0,-0.7081221
MnYBCl2,0.0,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.9766666666666663,5.0,1.334436
MnYBF2,0.0,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.25,5.0,
MnYBO2,0.0,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.07,4.6,-3.4881188
MnYBS2,0.0,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.7833333333333332,4.6,-0.12144491
MnYBX,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.9233333333333332,3.666666667,-0.30399133
MnYCCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.9766666666666663,5.2,1.4758324
MnYCF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.25,5.2,
MnYCO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.07,4.8,-2.0218885
MnYCS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.7833333333333332,4.8,1.41223957
MnYCX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.9233333333333332,4.0,-0.20362097
MnYNCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.9766666666666663,5.400000000000001,0.536091
MnYNF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.25,5.400000000000001,
MnYNO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.07,5.0,-0.8383281
MnYNS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.7833333333333332,5.0,0.82493536
MnYNX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.9233333333333332,4.333333333,-0.46162156
MnZrBCl2,0.0,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.013333333333333,5.2,
MnZrBF2,0.0,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.286666666666666,5.2,1.1504844
MnZrBO2,0.0,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.106666666666667,4.8,
MnZrBS2,0.0,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.82,4.8,
MnZrBX,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.96,4.0,
MnZrCCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.013333333333333,5.400000000000001,
MnZrCF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.286666666666666,5.400000000000001,
MnZrCO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.106666666666667,5.0,
MnZrCS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.82,5.0,
MnZrCX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.96,4.333333333,
MnZrNCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.013333333333333,5.599999999999999,
MnZrNF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.286666666666666,5.599999999999999,2.2991017
MnZrNO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.106666666666667,5.2,
MnZrNS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.82,5.2,
MnZrNX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.96,4.666666667,
MoCrBCl2,0.2,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.16,5.400000000000001,
MoCrBF2,0.2,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.433333333333333,5.400000000000001,1.8125551
MoCrBO2,0.2,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.2533333333333334,5.0,
MoCrBS2,0.2,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.9666666666666668,5.0,
MoCrBX,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.106666666666667,4.333333333,
MoCrCCl2,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.16,5.599999999999999,
MoCrCF2,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.433333333333333,5.599999999999999,0.7876662
MoCrCO2,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.2533333333333334,5.2,
MoCrCS2,0.2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.9666666666666668,5.2,
MoCrCX,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.106666666666667,4.666666667,
MoCrNCl2,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.16,5.8,
MoCrNF2,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.433333333333333,5.8,2.081659
MoCrNO2,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.2533333333333334,5.400000000000001,
MoCrNS2,0.2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.9666666666666668,5.400000000000001,
MoCrNX,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.106666666666667,5.0,
MoHfBCl2,0.0,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.04,5.0,
MoHfBF2,0.0,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.313333333333333,5.0,
MoHfBO2,0.0,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.1333333333333333,4.6,
MoHfBS2,0.0,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.846666666666667,4.6,
MoHfBX,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.9866666666666668,3.666666667,
MoHfCCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.04,5.2,
MoHfCF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.313333333333333,5.2,
MoHfCO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.1333333333333333,4.8,
MoHfCS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.846666666666667,4.8,
MoHfCX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.9866666666666668,4.0,
MoHfNCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.04,5.400000000000001,1.8899718
MoHfNF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.313333333333333,5.400000000000001,
MoHfNO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.1333333333333333,5.0,-0.4290226
MoHfNS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.846666666666667,5.0,-0.95727866
MoHfNX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.9866666666666668,4.333333333,-0.8325797
MoMnBCl2,0.0,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.123333333333333,5.599999999999999,
MoMnBF2,0.0,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.3966666666666665,5.599999999999999,
MoMnBO2,0.0,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.2166666666666663,5.2,
MoMnBS2,0.0,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.93,5.2,
MoMnBX,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.07,4.666666667,
MoMnCCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.123333333333333,5.8,
MoMnCF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.3966666666666665,5.8,
MoMnCO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.2166666666666663,5.400000000000001,
MoMnCS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.93,5.400000000000001,
MoMnCX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.07,5.0,
MoMnNCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.123333333333333,6.0,
MoMnNF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.3966666666666665,6.0,
MoMnNO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.2166666666666663,5.599999999999999,
MoMnNS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.93,5.599999999999999,
MoMnNX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.07,5.333333333,
MoMoBCl2,0.0,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.123333333333333,5.400000000000001,
MoMoBF2,0.0,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.3966666666666665,5.400000000000001,
MoMoBO2,0.0,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.2166666666666663,5.0,
MoMoBS2,0.0,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.93,5.0,
MoMoBX,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.07,4.333333333,
MoMoCCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.123333333333333,5.599999999999999,
MoMoCF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.3966666666666665,5.599999999999999,
MoMoCO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.2166666666666663,5.2,
MoMoCS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.93,5.2,
MoMoCX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.07,4.666666667,
MoMoNCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.123333333333333,5.8,
MoMoNF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.3966666666666665,5.8,
MoMoNO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.2166666666666663,5.400000000000001,
MoMoNS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.93,5.400000000000001,
MoMoNX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.07,5.0,
MoNbBCl2,0.0,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.14,5.2,
MoNbBF2,0.0,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.4133333333333336,5.2,
MoNbBO2,0.0,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.233333333333333,4.8,
MoNbBS2,0.0,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.9466666666666663,4.8,
MoNbBX,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.086666666666667,4.0,
MoNbCCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.14,5.400000000000001,
MoNbCF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.4133333333333336,5.400000000000001,
MoNbCO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.233333333333333,5.0,
MoNbCS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.9466666666666663,5.0,
MoNbCX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.086666666666667,4.333333333,
MoNbNCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.14,5.599999999999999,0.5322066
MoNbNF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.4133333333333336,5.599999999999999,
MoNbNO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.233333333333333,5.2,-1.1750594
MoNbNS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.9466666666666663,5.2,0.26895888
MoNbNX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.086666666666667,4.666666667,-1.3601937
MoScBCl2,0.0,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,2.06,4.8,
MoScBF2,0.0,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,2.333333333333333,4.8,2.0242453
MoScBO2,0.0,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,2.1533333333333333,4.4,
MoScBS2,0.0,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,1.866666666666667,4.4,
MoScBX,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,1.0066666666666666,3.333333333,
MoScCCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,2.06,5.0,
MoScCF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,2.333333333333333,5.0,1.9495178
MoScCO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,2.1533333333333333,4.6,
MoScCS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,1.866666666666667,4.6,
MoScCX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,1.0066666666666666,3.666666667,
MoScNCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,2.06,5.2,
MoScNF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,2.333333333333333,5.2,
MoScNO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,2.1533333333333333,4.8,
MoScNS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,1.866666666666667,4.8,
MoScNX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,1.0066666666666666,4.0,
MoTiBCl2,0.0,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,2.12,5.0,
MoTiBF2,0.0,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,2.393333333333333,5.0,
MoTiBO2,0.0,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,2.2133333333333334,4.6,
MoTiBS2,0.0,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,1.9266666666666667,4.6,
MoTiBX,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,1.0666666666666669,3.666666667,
MoTiCCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,2.12,5.2,
MoTiCF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,2.393333333333333,5.2,
MoTiCO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,2.2133333333333334,4.8,
MoTiCS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,1.9266666666666667,4.8,
MoTiCX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,1.0666666666666669,4.0,
MoTiNCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,2.12,5.400000000000001,
MoTiNF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,2.393333333333333,5.400000000000001,2.2161386
MoTiNO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,2.2133333333333334,5.0,
MoTiNS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,1.9266666666666667,5.0,
MoTiNX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,1.0666666666666669,4.333333333,
MoVBCl2,0.0,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,2.15,5.2,
MoVBF2,0.0,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,2.4233333333333333,5.2,1.4924648
MoVBO2,0.0,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,2.243333333333333,4.8,
MoVBS2,0.0,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,1.9566666666666668,4.8,
